Job_Title,URL,Job Type,Company,City,State,Minimum Salary,Maximum Salary,Skills
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=336130&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fb62a817&cb=1523202158590&jobListingId=2684949211,Full Time, NEXT Trucking,Los Angeles,CA,0,0,aws
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=202&ao=225866&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6477c88c&cb=1523202381542&jobListingId=2720146007,Full Time, Workiva Inc.,Scottsdale,AZ,88000,128000,"java,python,javascript,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=206&ao=336130&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9715b70f&cb=1523202381550&jobListingId=2684949211,Full Time, NEXT Trucking,Los Angeles,CA,0,0,aws
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=221&ao=125526&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e1608ab9&cb=1523202381577&jobListingId=2687915132,Full Time, Patterson Companies,Effingham,IL,51000,77000,"c#,.net"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=325&ao=325474&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c5c0f03d&cb=1523202622191&jobListingId=2686052342,Full Time, Zoosk,San Francisco,CA,116000,164000,"java,algorithm,android"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=422&ao=89251&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dac05786&cb=1523202868865&jobListingId=2720826745,Full Time, BAE Systems,Hudson,NH,76000,109000,"java,c++,python"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=519&ao=335767&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fee37cf2&cb=1523203090959&jobListingId=2587028702,Full Time, Datto,Boston,MA,92000,133000,"java,c#,c++,.net,python,algorithm,javascript,rest,soap"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=628&ao=264619&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_d0fcfc61&cb=1523203337936&jobListingId=2724764955,Full Time," Turnitin, LLC",Oakland,CA,90000,132000,"java,ruby,python,rest,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=702&ao=78232&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5dbe3cab&cb=1523203581786&jobListingId=2655548280,Full Time, ASRC Federal Holding Company,Huntsville,AL,61000,90000,"c++,python"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=904&ao=212039&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3af073c6&cb=1523203989433&jobListingId=2684604545,Full Time, Stratasys,,Not Available,0,0,"c#,c++,.net"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=1005&ao=268205&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0db2c1d2&cb=1523204176307&jobListingId=2725771008,Full Time, WhiteHat Security,San Jose,CA,97000,139000,"java,c#,algorithm,javascript,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=1013&ao=331289&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_270bc802&cb=1523204176329&jobListingId=1831963754,Full Time, Optoro,Washington,DC,104000,150000,"java,ruby,javascript,rest,angularjs"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=1128&ao=296643&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_faba0d08&cb=1523204362490&jobListingId=2683811066,Full Time, MITRE,Bedford,MA,88000,128000,"java,c#,c++,.net,python,javascript,rest"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=1419&ao=328147&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7576bf56&cb=1523204795324&jobListingId=2719850841,Full Time, Asynchrony Labs,New York,NY,89000,132000,
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=232305&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_36a6a414&cb=1523202157958&jobListingId=2720321344,Part Time, Mediware,Lenexa,KS,57000,83000,"java,c#,.net,rest"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=133058&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2df6b63e&cb=1522355230227&jobListingId=2708809837,Part Time, Deluxe Corporation,Shoreview,MN,92000,133000,"java,algorithm"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=307970&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_513a6324&cb=1522355230235&jobListingId=2670632209,Part Time, Mediware,Lenexa,KS,0,0,"java,c#,.net,javascript,rest,soap"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=4465&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_210dbd7c&cb=1522355230256&jobListingId=2670351251,Part Time, Aetna,Chicago,IL,100000,143000,
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2020&ao=267582&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_54827fea&cb=1522955721041&jobListingId=1884111047,Full Time, HouseCanary,Boulder,CO,116000,168000,"android,rest"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2215&ao=295828&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_aac5b75b&cb=1522955906670&jobListingId=2631116390,Full Time," Five9, Inc.",San Ramon,CA,120000,140000,
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2101&ao=259644&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_50ddf66f&cb=1522955814513&jobListingId=2488764980,Full Time, Xero,San Francisco,CA,111000,156000,"java,nodejs,c#,.net,javascript,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2711&ao=236385&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_883395e8&cb=1522956379554&jobListingId=2629274164,Full Time, Intuit,San Francisco,CA,108000,151000,"java,jsp,javascript,rest,angularjs"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2205&ao=303359&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8d739513&cb=1522955906656&jobListingId=1909729294,Full Time, FiveStars,San Francisco,CA,114000,163000,"java,python,ios,javascript,rest,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=1807&ao=285758&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_11298ea5&cb=1522955547516&jobListingId=2677986592,Full Time, Udemy,San Francisco,CA,89000,128000,"java,ruby,python,algorithm,javascript"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2917&ao=268318&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_36712636&cb=1522956564001&jobListingId=2610378634,Full Time," Guidewire Software, Inc.",Foster City,CA,111000,157000,"java,javascript,rest,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=905&ao=299370&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_00adfdf7&cb=1523203989435&jobListingId=2721219232,Full Time, Vulcan,Seattle,WA,103000,148000,"java,c#,c++,python,ios,android,javascript,rest,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=1918&ao=303359&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2f0e8114&cb=1522955632421&jobListingId=2437616197,Full Time, Fivestars,Austin,TX,93000,134000,"ios,rest,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2714&ao=324795&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_aae91105&cb=1522956379561&jobListingId=2722842133,Full Time, Ciena,San Jose,CA,97000,137000,rest
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2915&ao=328832&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a96732c5&cb=1522956563996&jobListingId=2723848800,Full Time, ICF,Atlanta,GA,80000,116000,"java,c#,.net"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=1828&ao=264744&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_63d6c4c1&cb=1522955547563&jobListingId=2608428420,Full Time, Gliffy,San Francisco,CA,130000,153000,"java,nodejs,javascript,rest"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=516&ao=207885&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bdd0cab0&cb=1522954427835&jobListingId=2724610540,Full Time, New Relic,Portland,OR,101000,145000,"java,ruby,javascript,rest"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=617&ao=207885&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_01c9da78&cb=1523203337850&jobListingId=2724610540,Full Time, New Relic,Portland,OR,101000,145000,"java,ruby,javascript,rest"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=809&ao=64059&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_147ad28f&cb=1522954676278&jobListingId=2724557092,Full Time, Dell,Round Rock,TX,80000,119000,"java,.net,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=807&ao=63300&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_58c358e1&cb=1522954676275&jobListingId=2724556520,Full Time, Dell,Austin,TX,80000,119000,"python,rest,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=323013&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_867c3e00&cb=1522954109911&jobListingId=2657288389,Full Time, Roblox,San Mateo,CA,119000,172000,
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=329&ao=323013&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_eff71efc&cb=1523202622196&jobListingId=2657288389,Full Time, Roblox,San Mateo,CA,119000,172000,
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=3030&ao=309412&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_7d2000a2&cb=1522956708106&jobListingId=2632430082,Full Time, Sift Science,Seattle,WA,129000,184000,"java,python,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=407&ao=335767&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0f6df673&cb=1523202868848&jobListingId=2587028629,Full Time, Datto,Rochester,NY,77000,113000,"java,python,javascript"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2325&ao=295906&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c2b01dbc&cb=1522955999630&jobListingId=2652705128,Full Time, HealthcareSource,Woburn,MA,81000,118000,"java,c#,.net,javascript,rest,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2312&ao=311885&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_6badd3b7&cb=1522955999613&jobListingId=2711160873,Full Time, Kinetica DB,Arlington,VA,0,0,"c++,algorithm,ios,rest"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=1412&ao=311885&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_a3ec0899&cb=1523204795313&jobListingId=2724761245,Full Time, Kinetica DB,Arlington,VA,0,0,
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=312&ao=249626&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_955a4e8e&cb=1522954261148&jobListingId=2722788077,Full Time, Xilinx,San Jose,CA,109000,139000,"java,python"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=820&ao=214362&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5a3002f1&cb=1522954676291&jobListingId=2586715732,Full Time, Palo Alto Networks,Santa Clara,CA,110000,158000,"java,python,javascript"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=805&ao=311904&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f3fc91b0&cb=1523203807052&jobListingId=2685192419,Full Time, Endgame,Arlington,VA,115000,170000,python
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2716&ao=268318&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_406f420a&cb=1522956379565&jobListingId=2628938348,Full Time," Guidewire Software, Inc.",San Mateo,CA,111000,157000,"java,.net,python,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=1013&ao=235066&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_60e958fb&cb=1522954840852&jobListingId=2652086896,Full Time, Shutterfly,Tempe,AZ,79000,113000,"java,javascript,rest,soap,angularjs"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=1509&ao=256509&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_50808d28&cb=1522955284953&jobListingId=2629314527,Full Time, Harris,Rochester,NY,68000,94000,c++
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2222&ao=236385&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_07673d9c&cb=1522955906683&jobListingId=2586707433,Full Time, Intuit,San Francisco,CA,108000,151000,"java,j2ee,javascript,rest,soap,angularjs"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=1214&ao=225573&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1b0b4e25&cb=1522955028616&jobListingId=2541286131,Full Time, Eze Software,Boston,MA,114000,151000,"c#,c++,python,rest,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=1321&ao=225573&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6059beff&cb=1523204692236&jobListingId=2541286131,Full Time, Eze Software,Boston,MA,114000,151000,
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=214&ao=4120&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3ace649f&cb=1523202228778&jobListingId=2726138711,Part Time, Worksource Oregon,Corvallis,OR,0,0,"java,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2809&ao=277983&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_490cd403&cb=1522956471195&jobListingId=2655686342,Full Time, OpenTable,San Francisco,CA,100000,144000,"java,c#,.net,javascript,rest,angularjs"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=625&ao=267274&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_db2ac77f&cb=1522954507960&jobListingId=2441193814,Full Time, Practice Fusion,San Francisco,CA,114000,161000,"c#,.net,rest,soap,websphere"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=1513&ao=318216&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6aa050b8&cb=1522955284959&jobListingId=2677481727,Full Time, Grammarly,San Francisco,CA,127000,180000,"java,algorithm,android,rest"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2118&ao=207180&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_649055d9&cb=1522955814542&jobListingId=2629287596,Full Time, eBay Inc.,San Jose,CA,101000,136000,"java,algorithm,j2ee,rest"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2808&ao=308879&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cff6b32a&cb=1522956471193&jobListingId=2260275989,Full Time, Amplitude Analytics,San Francisco,CA,125000,182000,"java,python,algorithm"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=2702&ao=298419&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0d7cc8c5&cb=1522956379517&jobListingId=2683621622,Full Time, Instacart,San Francisco,CA,129000,182000,"java,ruby,javascript,rest"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=1203&ao=334850&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4795ab88&cb=1522955028583&jobListingId=2657288391,Full Time, Syapse,Radnor,PA,84000,123000,"java,c++,python,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=1502&ao=312860&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b4b5d461&cb=1522955284943&jobListingId=2441192038,Full Time, MemSQL,Seattle,WA,123000,175000,"c++,algorithm"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=823&ao=230363&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e078e5a7&cb=1522954676295&jobListingId=2583831010,Full Time, Zendesk,San Francisco,CA,116000,164000,"rest,aws"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=4372&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dfca0428&cb=1523202157970&jobListingId=2611383314,Part Time, Omron Adept Technologies,San Ramon,CA,108000,164000,"c++,algorithm"
Senior Software Developer,https://www.glassdoor.com/partner/jobListing.htm?pos=204&ao=4372&s=58&guid=1234567890abcdef1234567890abcdef&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_38646f15&cb=1523202228764&jobListingId=2611259180,Part Time, Omron Electronics,San Ramon,CA,123000,176000,"c++,algorithm"
